list_name,name,label,region,district,,
settlements,NA-3806-J15-002,Ashka,bay,buur_hakaba,,
settlements,NB-3815-J13-002,Astaani,hiraan,belet_weyne,,
settlements,NA-3802-W09-001,Astur,bay,baidoa,,
settlements,NA-3802-C12-003,Asturow,bakool,xudur,,
settlements,NA-3806-Q30-012,Atheyley,lower_shabelle,wanla_weyn,,
settlements,NB-3813-K30-001,Ato,bakool,ceel_barde,,
settlements,NB-3815-B23-001,Aual Afra Mussa,hiraan,belet_weyne,,
settlements,NB-3816-B21-001,Aual Alas,galgaduud,ceel_buur,,
settlements,NB-3816-J03-001,Aual Giohar,galgaduud,ceel_buur,,
settlements,NA-3807-Y04-001,Aual Nagot,lower_shabelle,afgooye,,
settlements,NA-3807-R09-002,Aual Selo,middle_shabelle,balcad,,
settlements,NC-3902-Y16-001,Aualgube Hai,bari,qandala,,
settlements,NC-3905-H25-001,Audelle Uen,bari,bossaso,,
settlements,NA-3810-V05-001,Avai,lower_shabelle,baraawe,,
settlements,NA-3810-W09-001,Avarboda,lower_shabelle,baraawe,,
settlements,NC-3906-A31-001,Avarfaro,bari,iskushuban,,
settlements,NB-3815-V19-001,Aveno,hiraan,bulo_burto,,
settlements,NA-3802-K07-002,Aw Aadan Fayi,bay,baidoa,,
settlements,NA-3806-G31-001,Aw Aamow Rooble,lower_shabelle,wanla_weyn,,
settlements,NA-3806-N29-008,Aw Axmad,lower_shabelle,wanla_weyn,,
settlements,NC-3810-H18-001,Aw Barkhadle,woqooyi_galbeed,hargeysa,,
settlements,NA-3806-L32-003,Aw Biti,lower_shabelle,wanla_weyn,,
settlements,NA-3806-Q30-013,Aw Bitte,lower_shabelle,wanla_weyn,,
settlements,NA-3807-V05-003,Aw Burdow,lower_shabelle,afgooye,,
settlements,NA-3806-M30-001,Aw Cariif,lower_shabelle,wanla_weyn,,
settlements,NA-3806-J32-002,Aw Cusman,lower_shabelle,wanla_weyn,,
settlements,NA-3810-A30-008,Aw Dheegle,lower_shabelle,afgooye,,
settlements,NA-3810-A30-007,Aw Dheegle/Bulo Shitq,lower_shabelle,afgooye,,
settlements,NA-3810-A30-004,Aw Dheegle/Caanoole,lower_shabelle,afgooye,,
settlements,NA-3810-A30-003,Aw Dheegle/Horsed,lower_shabelle,afgooye,,
settlements,NA-3810-A29-001,Aw Dheegle/Malable,lower_shabelle,afgooye,,
settlements,NA-3810-A30-005,Aw Dheegle/October,lower_shabelle,afgooye,,
settlements,NA-3810-A30-010,Aw Dheegle/October Malable,lower_shabelle,afgooye,,
settlements,NA-3810-A30-006,Aw Dheegle/Waberi,lower_shabelle,afgooye,,
settlements,NA-3810-A30-009,Aw Dheegle/Wadajir Malable,lower_shabelle,afgooye,,
settlements,NA-3806-M29-002,Aw Duurow,lower_shabelle,wanla_weyn,,
settlements,NA-3806-L29-002,Aw Guduud,lower_shabelle,wanla_weyn,,
settlements,NA-3806-J31-001,Aw Guurow,lower_shabelle,wanla_weyn,,
settlements,NA-3806-E17-001,Aw Humoow,bay,buur_hakaba,,
settlements,NB-3814-E32-001,Aw Iley,hiraan,belet_weyne,,
settlements,NA-3806-B10-006,Aw Jiloole,bay,buur_hakaba,,
settlements,NA-3806-P30-014,Aw Kuulamuudey,lower_shabelle,wanla_weyn,,
settlements,NA-3806-C16-007,Aw Kuulaw,bay,buur_hakaba,,
settlements,NA-3806-P28-004,Aw Liibaan,lower_shabelle,wanla_weyn,,
settlements,NA-3801-K12-003,Aw Maadow,gedo,luuq,,
settlements,NA-3807-L02-002,Aw Mad Geri,lower_shabelle,wanla_weyn,,
settlements,NA-3803-T13-003,Aw Mahad,hiraan,jalalaqsi,,
settlements,NA-3806-G32-001,Aw Mayaw,lower_shabelle,wanla_weyn,,
settlements,NA-3806-D15-001,Aw Mayow,bay,buur_hakaba,,
settlements,NA-3806-P30-004,Aw Mayow Wanle,lower_shabelle,wanla_weyn,,
settlements,NA-3806-C17-001,Aw Misigey,bay,buur_hakaba,,
settlements,NA-3802-Z16-002,Aw Mordi,bay,buur_hakaba,,
settlements,NA-3806-P29-001,Aw Mudey,lower_shabelle,wanla_weyn,,
settlements,NA-3806-N29-005,Aw Mursaley,lower_shabelle,wanla_weyn,,
settlements,NA-3802-Y14-002,Aw Nagay,bay,buur_hakaba,,
settlements,NA-3806-P30-009,Aw Raansow,lower_shabelle,wanla_weyn,,
settlements,NA-3806-B15-012,Aw Reenow,bay,buur_hakaba,,
settlements,NA-3806-E12-003,Aw Riinow,bay,buur_hakaba,,
settlements,NA-3807-V05-001,Aw Sacad Aawow,lower_shabelle,afgooye,,
settlements,NA-3806-L30-001,Aw Sagaari,lower_shabelle,wanla_weyn,,
settlements,NA-3807-K01-003,Aw Shakoy,lower_shabelle,wanla_weyn,,
settlements,NA-3811-D01-001,Aw Xalow,lower_shabelle,marka,,
settlements,NA-3806-E13-009,Aw Yaay,bay,buur_hakaba,,
settlements,NA-3806-D17-001,Aw Yarow Maroodlyoow,bay,buur_hakaba,,
settlements,NA-3806-D17-004,Aw Yeroow,bay,buur_hakaba,,
settlements,NA-3810-U07-001,Awal Buley,lower_shabelle,sablaale,,
settlements,NC-3810-Q08-004,Aw-Bare,woqooyi_galbeed,hargeysa,,
settlements,NA-3806-E14-009,Aw-Basoow,bay,buur_hakaba,,
settlements,NA-3806-H14-001,Aw-Birikaan-Aliyoow,bay,buur_hakaba,,
settlements,NA-3811-A01-001,Awbocow,lower_shabelle,afgooye,,
settlements,NA-3806-N29-001,Awciise,lower_shabelle,wanla_weyn,,
settlements,NA-3802-K06-001,Awdey,bay,baidoa,,
settlements,NA-3801-U29-001,Awdheere,bay,baidoa,,
settlements,NA-3806-G13-001,Aw-Dhhubow,bay,buur_hakaba,,
settlements,NA-3806-E15-003,Aw-Dhurow,bay,buur_hakaba,,
settlements,NA-3801-W33-014,Awees(Buulo-Bogod),bay,baidoa,,
settlements,NA-3802-V09-002,Aweey,bay,baidoa,,
settlements,NA-3807-J02-003,Aw-Erile,lower_shabelle,wanla_weyn,,
settlements,NA-3807-V05-004,Awgooye,lower_shabelle,afgooye,,
settlements,NA-3806-V29-003,Aw-Hayle,lower_shabelle,afgooye,,
settlements,NA-3806-U31-001,Awjeele,lower_shabelle,afgooye,,
settlements,NA-3806-N28-002,Awkoore,lower_shabelle,wanla_weyn,,
settlements,NA-3806-P30-017,Awkuule,lower_shabelle,wanla_weyn,,
settlements,NA-3810-V11-002,Awlasid,lower_shabelle,baraawe,,
settlements,NA-3801-W30-002,Awle,bay,baidoa,,
settlements,NA-3806-B12-006,Awli,bay,buur_hakaba,,
settlements,NA-3802-J06-004,Aw-Maadow,bay,baidoa,,
settlements,NA-3806-M14-001,Aw-Mayow,bay,buur_hakaba,,
settlements,NA-3806-E14-010,Aw-Ooyoow,bay,buur_hakaba,,
settlements,NA-3802-F24-004,Aw-Qoonle,bakool,tayeeglow,,
settlements,NB-3804-F33-001,Awr Culus,nugaal,burtinle,,
settlements,NA-3805-V29-002,Aw-Raame,bay,buur_hakaba,,
settlements,NC-3812-L28-001,Awr-Boogays,sanaag,ceerigaabo,,
settlements,NC-3809-C29-001,Awrdil,awdal,borama,,
settlements,NA-3708-G11-001,Awro Dimto,gedo,ceel_waaq,,
settlements,NA-3806-R29-006,Awsheeq Madyarow,lower_shabelle,wanla_weyn,,
settlements,NA-3801-X26-006,Aw-Sheikh-Issaq,bay,baidoa,,
settlements,NA-3801-V31-010,Aw-Shiine,bay,baidoa,,
settlements,NA-3802-Y15-002,Aw-Suurudow,bay,buur_hakaba,,
settlements,NA-3801-V30-001,Awxasan Mad,bay,baidoa,,
settlements,NA-3806-D17-003,Aw-Yaale,bay,buur_hakaba,,
settlements,NC-3810-K23-001,Axmed Buur,woqooyi_galbeed,hargeysa,,
settlements,NA-3807-C13-004,Axmed Cigoow,middle_shabelle,jowhar,,
settlements,NC-3810-L13-016,Axmed Dhagax/18 May,woqooyi_galbeed,hargeysa,,
settlements,NC-3810-L13-011,Axmed Dhagax/Farax Nuur,woqooyi_galbeed,hargeysa,,
settlements,NC-3810-L13-009,Axmed Dhagax/Makamed Cali,woqooyi_galbeed,hargeysa,,
settlements,NC-3810-L13-010,Axmed Dhagax/Sheik Muse Duca,woqooyi_galbeed,hargeysa,,
settlements,NA-3810-G24-006,Axmed Guure,lower_shabelle,qoryooley,,
settlements,NA-3813-S17-001,Axmed Kamatiirey,lower_juba,jamaame,,
settlements,NA-3804-Q03-001,Axmed Maxamed Cali,middle_shabelle,adan_yabaal,,
settlements,NA-3807-G06-001,Axmed Miriq,lower_shabelle,wanla_weyn,,
settlements,NA-3810-F21-002,Ay Aarta,lower_shabelle,qoryooley,,
settlements,NA-3806-K33-009,Ay Buley,lower_shabelle,wanla_weyn,,
settlements,NA-3810-Q10-008,Ay Bunay,lower_shabelle,sablaale,,
settlements,NA-3807-L01-004,Ay Buuraaley,lower_shabelle,wanla_weyn,,
settlements,NA-3806-P29-007,Ay Deera Yarey,lower_shabelle,wanla_weyn,,
settlements,NA-3802-C22-005,Ay Haaway,bakool,tayeeglow,,
settlements,NA-3806-Q29-001,Ay Habey,lower_shabelle,wanla_weyn,,
settlements,NA-3806-V31-001,Ay-Agaay,lower_shabelle,afgooye,,
settlements,NA-3810-C29-011,Aybutey,lower_shabelle,qoryooley,,
settlements,NA-3806-C16-005,Ay-Dooye,bay,buur_hakaba,,
settlements,NA-3801-X33-005,Ay-Ingoodi,bay,baidoa,,
settlements,NA-3805-E22-001,Aykutusi,bay,qansax_dheere,,
settlements,NA-3802-W01-013,Ayooley,bay,baidoa,,
settlements,NA-3802-R04-001,Ayroobely,bay,baidoa,,
settlements,NA-3801-V31-003,Ay-Roobey,bay,baidoa,,
settlements,NA-3810-Y08-001,Aysoora,lower_shabelle,baraawe,,
settlements,NA-3810-Y08-002,Ay-Sure,lower_shabelle,baraawe,,
settlements,NA-3716-D33-001,B Dabader Hagar,lower_juba,afmadow,,
settlements,NA-3806-N32-001,B. A/Lle Eetho/Koriyay,lower_shabelle,wanla_weyn,,
settlements,NA-3806-P30-007,B. Abdio Siidow,lower_shabelle,wanla_weyn,,
settlements,NA-3806-P30-010,B. Haji Ubrahim,lower_shabelle,wanla_weyn,,
settlements,NA-3806-N32-004,B. Omor Garow,lower_shabelle,wanla_weyn,,
settlements,NA-3810-D27-002,B.Khamiisow,lower_shabelle,qoryooley,,
settlements,NA-3810-E29-001,B/Geelle,lower_shabelle,marka,,
settlements,NA-3810-E29-004,B/Kulmaash,lower_shabelle,marka,,
settlements,NA-3807-S09-001,B/Sh. Ali Abdule,middle_shabelle,balcad,,
settlements,NA-3810-F28-008,B/Timir,lower_shabelle,marka,,
settlements,NA-3810-F28-006,B/Xamali,lower_shabelle,marka,,
settlements,NB-3815-H11-001,Ba Aror,hiraan,belet_weyne,,
settlements,NA-3801-T31-003,Baab,bay,baidoa,,
settlements,NC-3806-Y29-001,Baabaa,woqooyi_galbeed,berbera,,
settlements,NA-3806-N29-003,Baabaah,lower_shabelle,wanla_weyn,,
settlements,SA-3708-L25-001,Baabo,lower_juba,badhaadhe,,
settlements,NA-3801-J11-001,Baabuuro,gedo,luuq,,
settlements,NB-3815-M07-006,Baac Yar 2,hiraan,belet_weyne,,
settlements,NB-3815-M07-004,Baac Yar I,hiraan,belet_weyne,,
settlements,NB-3815-M07-001,Baacyar,hiraan,belet_weyne,,
settlements,NA-3810-N11-002,Baad Faadan,lower_shabelle,sablaale,,
settlements,NA-3810-Q09-001,Baad Fadumo,lower_shabelle,sablaale,,
settlements,NA-3801-Y30-001,Baadi-Eddi,bay,baidoa,,
settlements,NB-3814-F25-001,Baadikeen,bakool,ceel_barde,,
settlements,NA-3810-F26-005,Baadino Fittoriy,lower_shabelle,marka,,
settlements,NA-3807-K05-005,Baadiyow,lower_shabelle,wanla_weyn,,
settlements,NA-3805-M10-001,Baadka/Garba-Gaab,gedo,baardheere,,
settlements,NA-3806-V29-001,Baadle,lower_shabelle,afgooye,,
settlements,NB-3812-R32-001,Baaduin,mudug,hobyo,,
settlements,NA-3801-W26-001,Baagay-Gaduudi,bay,baidoa,,
settlements,NA-3801-W27-003,Baagey Asharaaf,bay,baidoa,,
settlements,NA-3801-Y32-001,Baahan,bay,baidoa,,
settlements,NA-3801-Y28-009,Baahini,bay,baidoa,,
settlements,NB-3815-N07-001,Baalcad,hiraan,belet_weyne,,
settlements,NC-3809-E29-002,Baal-Dheere,awdal,borama,,
settlements,NA-3806-C12-001,Baale,bay,buur_hakaba,,
settlements,NB-3901-C15-001,Baaley,nugaal,burtinle,,
settlements,SA-3801-M05-001,Baalgudde,lower_juba,kismayo,,
settlements,NA-3807-W03-011,Baalgure,lower_shabelle,afgooye,,
settlements,NA-3807-F12-005,Baalguri/Gacan Libaax,middle_shabelle,jowhar,,
settlements,NA-3807-E04-007,Baalley,lower_shabelle,wanla_weyn,,
settlements,NB-3807-V29-001,Baaltaag,galgaduud,cabudwaaq,,
settlements,NA-3805-E29-001,Baanlow,bay,baidoa,,
settlements,NA-3806-A06-006,Baanyaale,bay,baidoa,,
settlements,NA-3810-D25-004,Baanyaale,lower_shabelle,qoryooley,,
settlements,NA-3802-Z06-002,Baanyala Gool Galool,bay,baidoa,,
settlements,NA-3802-Z06-001,Baanyale Banka,bay,baidoa,,
settlements,NA-3806-A06-007,Baanyale Mubaarak,bay,baidoa,,
settlements,NA-3801-W33-017,Baanyali,bay,baidoa,,
settlements,NA-3809-B08-001,Baar Dufle,middle_juba,saakow,,
settlements,NA-3805-G08-001,Baar Jabi,gedo,baardheere,,
settlements,NC-3913-A20-001,Baar Madoobeye,sool,taleex,,
settlements,NA-3809-C08-001,Baar Saare,middle_juba,saakow,,
settlements,NB-3815-G03-002,Baar Xiisaale,hiraan,belet_weyne,,
settlements,NB-3902-E07-001,Baarbacadle,nugaal,eyl,,
settlements,NA-3805-D10-001,Baarbadan,gedo,garbahaarey,,
settlements,NC-3815-C03-001,Baarcad,togdheer,owdweyne,,
settlements,NC-3810-Q25-002,Baarcas,woqooyi_galbeed,hargeysa,,
settlements,NA-3805-R07-011,Baardheere,gedo,baardheere,,
settlements,NA-3813-T17-008,Baardheere,lower_juba,jamaame,,
settlements,NB-3815-K08-001,Baardheere,hiraan,belet_weyne,,
settlements,NA-3805-R07-003,Baardheere/Hawl Wadaag,gedo,baardheere,,
settlements,NA-3805-R07-001,Baardheere/Hilaac,gedo,baardheere,,
settlements,NA-3805-R07-006,Baardheere/If Tiin,gedo,baardheere,,
settlements,NA-3805-R07-007,Baardheere/Kaskey,gedo,baardheere,,
settlements,NA-3805-R07-004,Baardheere/Waaberi,gedo,baardheere,,
settlements,NA-3801-V31-011,Baarey,bay,baidoa,,
settlements,NA-3803-F14-002,Baarey,hiraan,bulo_burto,,
settlements,NB-3815-L07-001,Baarey,hiraan,belet_weyne,,
settlements,NC-3903-T02-001,Baargaal,bari,iskushuban,,
settlements,NC-3810-S10-001,Baargoo,woqooyi_galbeed,hargeysa,,
settlements,NB-3815-G04-003,Baar-Guduud,hiraan,belet_weyne,,
settlements,NB-3814-N11-001,Baari-Wiine/Gendiyeer,bakool,ceel_barde,,
settlements,NB-3811-L20-001,Baarleef,galgaduud,cabudwaaq,,
settlements,NC-3906-Y31-001,Baar-Madobe,bari,iskushuban,,
settlements,NA-3810-J18-001,Baarow,lower_shabelle,kurtunwaarey,,
settlements,NA-3807-D12-010,Baaroweyne,middle_shabelle,jowhar,,
settlements,NB-3815-J02-001,Baar-Qulay,hiraan,belet_weyne,,
settlements,NA-3805-X06-003,Baarta Faanye,gedo,baardheere,,
settlements,NA-3805-Y05-002,Baarta Faniyo,gedo,baardheere,,
settlements,NC-3913-M30-001,Baarweyn,nugaal,eyl,,
settlements,NA-3813-T17-003,Baasaay,lower_juba,jamaame,,
settlements,NA-3810-G26-006,Baasani,lower_shabelle,marka,,
settlements,NA-3810-F26-009,Baasani Oreste,lower_shabelle,marka,,
settlements,NA-3810-J24-001,Baasi,lower_shabelle,marka,,
settlements,NB-3815-E04-004,Baaslaawe,hiraan,belet_weyne,,
settlements,NA-3806-C11-002,Baasmale,bay,buur_hakaba,,
settlements,NA-3807-S06-004,Baasra,lower_shabelle,afgooye,,
settlements,NA-3806-A06-003,Baayale Sh. Aden,bay,baidoa,,
settlements,NA-3801-H12-001,Babaa,gedo,luuq,,
settlements,NA-3810-E27-007,Babaay,lower_shabelle,qoryooley,,
settlements,NB-3811-H18-001,Bac,galgaduud,cabudwaaq,,
settlements,NA-3813-Z18-002,Bacaad,lower_juba,jamaame,,
settlements,NB-3815-E04-002,Bacaad Buko,hiraan,belet_weyne,,
settlements,NB-3815-J05-004,Bacaadlow,hiraan,belet_weyne,,
settlements,NB-3804-V23-001,Bacaadweyn,mudug,galdogob,,
settlements,NB-3815-D04-001,Bacad,hiraan,belet_weyne,,
settlements,NB-3901-A31-001,Bacad Weyn,nugaal,eyl,,
settlements,NA-3803-S13-002,Bacadley,hiraan,jalalaqsi,,
settlements,NA-3807-J11-002,Bacadley,middle_shabelle,balcad,,
settlements,NC-3810-J13-001,Bacado,woqooyi_galbeed,hargeysa,,
settlements,NB-3812-S31-001,Bacadwayn,mudug,hobyo,,
settlements,NB-3811-H21-001,Bacaha,galgaduud,cabudwaaq,,
settlements,NC-3811-V09-001,Bacahe,togdheer,burco,,
settlements,NA-3803-Y30-001,Bacar,middle_shabelle,cadale,,
settlements,NB-3815-H10-001,Bacaroor,hiraan,belet_weyne,,
settlements,NB-3811-W10-001,Bacda,hiraan,belet_weyne,,
settlements,NB-3808-J05-001,Bacda Kaxandhale,mudug,gaalkacyo,,
settlements,NC-3809-J31-002,Baceyga,woqooyi_galbeed,gebiley,,
settlements,NB-3909-B09-001,Bacgel,mudug,hobyo,,
settlements,NA-3805-R05-001,Baciidley,gedo,baardheere,,
settlements,NA-3806-Z24-005,Baciidley,lower_shabelle,qoryooley,,
settlements,NC-3812-L22-001,Bacoolaha,sanaag,ceerigaabo,,
settlements,NC-3902-W01-001,Bacugia,bari,bossaso,,
settlements,NC-3816-A04-001,Bad Wayn,sool,caynabo,,
settlements,NC-3810-H02-001,Badahabo,woqooyi_galbeed,gebiley,,
settlements,NA-3806-W23-004,Badale,lower_shabelle,qoryooley,,
settlements,NC-3805-V28-001,Badanbed,awdal,borama,,
settlements,NA-3802-K03-002,Badandadu,bay,baidoa,,
settlements,NC-3905-A27-001,Badawle,bari,bossaso,,
settlements,NA-3807-G15-007,Bad-Bad,middle_shabelle,jowhar,,
settlements,NA-3716-V21-001,Baddana,lower_juba,afmadow,,
settlements,SA-3708-A23-001,Badhaadhe,lower_juba,badhaadhe,,
settlements,NC-3901-Z07-002,Badhan,sanaag,laasqoray,,
settlements,NC-3905-G08-001,Badhan,sanaag,ceerigaabo,,
settlements,NC-3806-Z11-001,Badhi Gaduud,woqooyi_galbeed,gebiley,,
settlements,NC-3812-A18-001,Badhi Galis Satellite,sanaag,ceel_afweyn,,
settlements,NA-3801-J09-001,Badiye,gedo,luuq,,
settlements,NA-3802-S01-002,Baemada,bay,baidoa,,
settlements,NA-3809-E15-001,Bagaadey,bay,diinsoor,,
settlements,NB-3905-M19-001,Bagahar,mudug,hobyo,,
settlements,NA-3801-Q27-005,Bagdaad,bay,baidoa,,
settlements,NA-3807-T06-003,Bagdaad,lower_shabelle,afgooye,,
settlements,NA-3810-G22-006,Bagdaad,lower_shabelle,qoryooley,,
settlements,NA-3805-W04-002,Baghdad,gedo,baardheere,,
settlements,NC-3810-Z17-001,Baha Dhamal,woqooyi_galbeed,hargeysa,,
settlements,NC-3807-W10-001,Bahalaley,togdheer,sheikh,,
settlements,NB-3804-K23-001,Bahaley,tbd,tbd,,
settlements,NA-3806-U30-003,Baharka,lower_shabelle,afgooye,,
settlements,NB-3808-V14-001,Bahdogaabo,galgaduud,cadaado,,
settlements,NC-3807-T22-001,Bahdoon,woqooyi_galbeed,berbera,,
settlements,NA-3801-P33-001,Bah-Waley,bay,baidoa,,
settlements,NA-3802-X04-001,Baidoa,bay,baidoa,,
settlements,NA-3802-X04-012,Baidoa/Bardaale/Laanta 1A,bay,baidoa,,
settlements,NA-3802-X04-013,Baidoa/Bardaale/Laanta 2A,bay,baidoa,,
settlements,NA-3801-Y31-007,Baidoa/Bardaale/Laanta 3A,bay,baidoa,,
settlements,NA-3801-Y31-008,Baidoa/Bardaale/Laanta 4A,bay,baidoa,,
settlements,NA-3801-Y31-006,Baidoa/Bardaale/Laanta 5A,bay,baidoa,,
settlements,NA-3801-Y31-004,Baidoa/Bardaale/Laanta 6A,bay,baidoa,,
settlements,NA-3802-X01-012,Baidoa/Hawl Wadaag/Laanta,bay,baidoa,,
settlements,NA-3802-X04-014,Baidoa/Hawl Wadaag/Laanta,bay,baidoa,,
settlements,NA-3802-X04-015,Baidoa/Hawl Wadaag/Laanta,bay,baidoa,,
settlements,NA-3802-X04-016,Baidoa/Hawl Wadaag/Laanta,bay,baidoa,,
settlements,NA-3802-X04-017,Baidoa/Hawl Wadaag/Laanta,bay,baidoa,,
settlements,NA-3802-X04-018,Baidoa/Hawl Wadaag/Laanta,bay,baidoa,,
settlements,NA-3802-X04-006,Baidoa/Horseed/Laanta 1Aa,bay,baidoa,,
settlements,NA-3802-X04-005,Baidoa/Horseed/Laanta 2Aa,bay,baidoa,,
settlements,NA-3802-X04-004,Baidoa/Horseed/Laanta 3Aa,bay,baidoa,,
settlements,NA-3802-X04-003,Baidoa/Horseed/Laanta 4Aa,bay,baidoa,,
settlements,NA-3802-W04-003,Baidoa/Horseed/Laanta 5Aa,bay,baidoa,,
settlements,NA-3801-Y31-005,Baidoa/Horseed/Laanta 6Aa,bay,baidoa,,
settlements,NA-3802-X04-007,Baidoa/Isha/Laanta 1Aad,bay,baidoa,,
settlements,NA-3802-X04-011,Baidoa/Isha/Laanta 2Aad,bay,baidoa,,
settlements,NA-3802-X04-010,Baidoa/Isha/Laanta 3Aad,bay,baidoa,,
settlements,NA-3802-X04-009,Baidoa/Isha/Laanta 4Aad,bay,baidoa,,
settlements,NA-3802-X04-008,Baidoa/Isha/Laanta 5Aad,bay,baidoa,,
settlements,NB-3812-F27-002,Bajeelo,mudug,hobyo,,
settlements,NA-3801-K32-001,Bakaar Weyn,bakool,waajid,,
settlements,NA-3801-J33-001,Bakaar Yare,bakool,waajid,,
settlements,NA-3801-R07-002,Bakaara,gedo,garbahaarey,,
settlements,NB-3814-V19-001,Bakaarole,bakool,tayeeglow,,
settlements,NA-3807-Q17-004,Bakaaroole,middle_shabelle,balcad,,
settlements,NA-3807-Q11-002,Bakad Jeex,middle_shabelle,balcad,,
settlements,NA-3807-M24-001,Bakada Madow,middle_shabelle,balcad,,
settlements,NA-3807-J18-001,Bakad-Jeex,middle_shabelle,balcad,,
settlements,NA-3807-Q17-001,Bakado Cad,middle_shabelle,balcad,,
settlements,NA-3708-R22-001,Bakal,gedo,ceel_waaq,,
settlements,NA-3805-S05-002,Bakal,gedo,baardheere,,
settlements,NA-3805-S08-006,Bakal,gedo,baardheere,,
settlements,NA-3805-W05-002,Bakal,gedo,baardheere,,
settlements,NB-3815-H04-001,Bakal,hiraan,belet_weyne,,
settlements,NA-3801-S11-004,Bakal Al Aroos,gedo,garbahaarey,,
settlements,NA-3805-S04-001,Bakal Buulo Washaaq,gedo,baardheere,,
settlements,NB-3814-Y22-001,Bakal Dheerow/Yagow Dire,bakool,tayeeglow,,
settlements,NA-3801-S31-005,Bakala,bay,baidoa,,
settlements,NA-3801-Y28-002,Bakale,bay,baidoa,,
settlements,NA-3805-P26-001,Bakale Aden,bay,diinsoor,,
settlements,NA-3805-F26-001,Bakaley,bay,baidoa,,
settlements,NA-3801-U30-003,Bakali,bay,baidoa,,
settlements,NA-3805-N26-001,Bakalka,bay,diinsoor,,
settlements,NA-3801-W28-005,Bakalla,bay,baidoa,,
settlements,NA-3801-Z27-001,Bakal-Laagow,bay,baidoa,,
settlements,NA-3801-S29-005,Bakalle,bay,baidoa,,
settlements,NA-3801-H33-001,Bakar Weyn,bakool,waajid,,
settlements,NB-3814-W06-002,Bakaro,bakool,xudur,,
settlements,NA-3801-Y23-002,Bakayow,gedo,garbahaarey,,
settlements,NA-3704-J31-001,Bakhtiley,gedo,belet_xaawo,,
settlements,NA-3712-H13-001,Bakhtiti,gedo,baardheere,,
settlements,NC-3805-T33-001,Baki,awdal,baki,,
settlements,NC-3805-Z31-001,Baki,awdal,baki,,
settlements,NA-3806-Q30-011,Bakool,lower_shabelle,wanla_weyn,,
settlements,NA-3708-E13-002,Bakoolo Diqa,gedo,ceel_waaq,,
settlements,NA-3810-G22-010,Bakoora Canal,lower_shabelle,qoryooley,,
settlements,NA-3810-F22-002,Bakoore,lower_shabelle,qoryooley,,
settlements,NA-3802-B13-004,Bal Maade,bakool,xudur,,
settlements,NA-3801-J12-007,Balaan-Waasidey,gedo,luuq,,
settlements,NA-3806-D16-003,Balaaw,bay,buur_hakaba,,
settlements,NA-3806-F13-001,Balaaw,bay,buur_hakaba,,
settlements,NC-3810-M26-001,Balaaya Cas,woqooyi_galbeed,hargeysa,,
settlements,NA-3806-V25-007,Balaayoole,lower_shabelle,qoryooley,,
settlements,NA-3807-J12-001,Balad,middle_shabelle,balcad,,
settlements,NA-3806-L27-001,Balad Aamiin,lower_shabelle,wanla_weyn,,
settlements,NA-3813-Y16-006,Balad Raxman,lower_juba,jamaame,,
settlements,NA-3806-N33-002,Balada Siidow Aley,lower_shabelle,wanla_weyn,,
settlements,NA-3806-X33-006,Balad-Aamin,lower_shabelle,afgooye,,
settlements,NA-3813-N17-006,Balado Raxma,middle_juba,jilib,,
settlements,NA-3813-L17-001,Baladul Kariim,middle_juba,jilib,,
settlements,NA-3810-B31-001,Balan,lower_shabelle,afgooye,,
settlements,NA-3708-M24-001,Balan Baal,gedo,ceel_waaq,,
settlements,NC-3812-K04-001,Balan Baal,sanaag,ceel_afweyn,,
settlements,NA-3802-M08-005,Balan Baale,bay,baidoa,,
settlements,NA-3805-T13-001,Balan Baasha,bay,diinsoor,,
settlements,NC-3815-D17-001,Balanbaal,togdheer,burco,,
settlements,NA-3801-S33-010,Balan-Baale,bay,baidoa,,
settlements,NB-3811-H22-001,Balanbal,galgaduud,cabudwaaq,,
settlements,NB-3901-P04-001,Balanbal,mudug,gaalkacyo,,
settlements,NB-3812-D31-001,Balanbal (Elgula),mudug,hobyo,,
settlements,NB-3808-P08-002,Balaquay,galgaduud,cadaado,,
settlements,NA-3802-W02-009,Balash,bay,baidoa,,
settlements,NC-3809-J32-003,Balay,woqooyi_galbeed,gebiley,,
settlements,NC-3806-S06-001,Balayga,awdal,baki,,
settlements,NC-3810-X26-001,Balay-Golis,woqooyi_galbeed,hargeysa,,
settlements,NC-3810-P23-003,Balay-Kaliil,woqooyi_galbeed,hargeysa,,
settlements,NA-3810-N10-001,Balbale,lower_shabelle,sablaale,,
settlements,NA-3807-W03-014,Balbaley,lower_shabelle,afgooye,,
settlements,NA-3807-J02-006,Balcad,lower_shabelle,wanla_weyn,,
settlements,NA-3807-R09-003,Balcad,middle_shabelle,balcad,,
settlements,NB-3905-Q14-001,Baldheere,mudug,hobyo,,
settlements,NA-3807-S05-001,Baldooska,lower_shabelle,afgooye,,
settlements,NA-3806-Q30-009,Baleey,lower_shabelle,wanla_weyn,,
settlements,NC-3913-M14-001,Baley,nugaal,garowe,,
settlements,NB-3804-M30-002,Bali Abees,mudug,gaalkacyo,,
settlements,NC-3905-Y20-003,Bali Busle,sanaag,laasqoray,,
settlements,NC-3810-S23-001,Bali Cabane,woqooyi_galbeed,hargeysa,,
settlements,NC-3814-A29-001,Bali Cabdule,togdheer,owdweyne,,
